Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
3,MNAR,label_propagation,,,52.1,0.743421052631579,0.6511232130701157,0.8296943231441049,0.7208985704560926
4,None,Oracle,,,0.0,0.8026315789473685,0.7665078284547311,0.8636363636363636,0.831858407079646
4,MCAR_0.2,naive,,,22.74,0.8355263157894737,0.7466530519627865,0.8936170212765957,0.8584070796460177
4,MCAR_0.2,self_training,1.0,SVC,22.74,0.7894736842105263,0.7492625368731562,0.8545454545454545,0.8286816428409348
4,MCAR_0.2,self_training,1.0,LogisticRegression,22.74,0.8223684210526315,0.7965736328568187,0.8767123287671232,0.8211935557068301
4,MCAR_0.2,self_training,1.0,RandomForestClassifier,22.74,0.8157894736842105,0.8005445881552076,0.8703703703703703,0.8543226684819605
4,MCAR_0.2,self_training,1.0,XGBClassifier,22.74,0.8223684210526315,0.7965736328568187,0.8767123287671232,0.8574994327206715
4,MCAR_0.2,label_propagation,,,22.74,0.8552631578947368,0.8270932607215793,0.9009009009009009,0.8883594281824371
4,MCAR_0.5,naive,,,49.45,0.7894736842105263,0.6988881325164511,0.8620689655172413,0.7787610619469026
4,MCAR_0.5,self_training,1.0,SVC,49.45,0.8289473684210527,0.7506240072611754,0.8879310344827587,0.8107556160653505
4,MCAR_0.5,self_training,1.0,LogisticRegression,49.45,0.7894736842105263,0.7576582709326072,0.8532110091743119,0.7762650329022011
4,MCAR_0.5,self_training,1.0,RandomForestClassifier,49.45,0.8421052631578947,0.7594735647832993,0.8974358974358975,0.831404583616973
4,MCAR_0.5,self_training,1.0,XGBClassifier,49.45,0.75,0.6807351940095303,0.8303571428571429,0.7914681189017473
4,MCAR_0.5,label_propagation,,,49.45,0.75,0.6471522577717268,0.8362068965517241,0.7140912185159971
4,MCAR_0.8,naive,,,77.48,0.7368421052631579,0.5543453596550941,0.84,0.6884501928749716
4,MCAR_0.8,self_training,1.0,SVC,77.48,0.6907894736842105,0.6744951213977763,0.7729468599033816,0.7817109144542772
4,MCAR_0.8,self_training,1.0,LogisticRegression,77.48,0.7302631578947368,0.7178352620830497,0.8038277511961722,0.7603812117086454
4,MCAR_0.8,self_training,1.0,RandomForestClassifier,77.48,0.6381578947368421,0.6307011572498298,0.7263681592039801,0.6805082822781938
4,MCAR_0.8,self_training,1.0,XGBClassifier,77.48,0.7171052631578947,0.6670070342636714,0.8018433179723502,0.7224869525754481
