Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
1,MCAR_0.8,self_training,1.0,LogisticRegression,73.33,0.5769230769230769,0.6503267973856208,0.56,0.8758169934640523
1,MCAR_0.8,self_training,1.0,RandomForestClassifier,73.33,0.7692307692307693,0.7973856209150327,0.8,0.9542483660130718
1,MCAR_0.8,self_training,1.0,XGBClassifier,73.33,0.8846153846153846,0.8594771241830066,0.9142857142857143,0.934640522875817
1,MCAR_0.8,label_propagation,,,73.33,0.6153846153846154,0.7058823529411764,0.5833333333333334,0.7908496732026142
1,MAR1,naive,,,45.33,0.7307692307692307,0.6372549019607843,0.8205128205128205,0.7058823529411765
1,MAR1,self_training,1.0,SVC,45.33,0.7307692307692307,0.7679738562091503,0.7586206896551724,0.8562091503267975
1,MAR1,self_training,1.0,LogisticRegression,45.33,0.6538461538461539,0.7091503267973855,0.6666666666666666,0.8823529411764706
1,MAR1,self_training,1.0,RandomForestClassifier,45.33,0.7692307692307693,0.7973856209150327,0.8,0.9019607843137254
1,MAR1,self_training,1.0,XGBClassifier,45.33,0.8076923076923077,0.826797385620915,0.8387096774193549,0.8627450980392157
1,MAR1,label_propagation,,,45.33,0.6153846153846154,0.6535947712418301,0.6428571428571429,0.8104575163398693
1,MAR2,naive,,,53.33,0.8076923076923077,0.826797385620915,0.8387096774193549,0.8235294117647058
1,MAR2,self_training,1.0,SVC,53.33,0.7692307692307693,0.8235294117647058,0.7857142857142857,0.7581699346405228
1,MAR2,self_training,1.0,LogisticRegression,53.33,0.6538461538461539,0.6830065359477124,0.6896551724137931,0.7581699346405228
1,MAR2,self_training,1.0,RandomForestClassifier,53.33,0.8076923076923077,0.8529411764705883,0.8275862068965517,0.849673202614379
1,MAR2,self_training,1.0,XGBClassifier,53.33,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.7712418300653595
1,MAR2,label_propagation,,,53.33,0.5769230769230769,0.6241830065359477,0.5925925925925926,0.7254901960784312
1,MNAR,naive,,,48.0,0.6538461538461539,0.7091503267973855,0.6666666666666666,0.7581699346405228
1,MNAR,self_training,1.0,SVC,48.0,0.7692307692307693,0.7712418300653594,0.8125,0.7973856209150327
1,MNAR,self_training,1.0,LogisticRegression,48.0,0.6538461538461539,0.7352941176470589,0.64,0.607843137254902
1,MNAR,self_training,1.0,RandomForestClassifier,48.0,0.6538461538461539,0.7352941176470589,0.64,0.7712418300653594
1,MNAR,self_training,1.0,XGBClassifier,48.0,0.6538461538461539,0.7352941176470589,0.64,0.8300653594771241
1,MNAR,label_propagation,,,48.0,0.4230769230769231,0.5588235294117647,0.21052631578947367,0.5294117647058824
2,None,Oracle,,,0.0,0.7692307692307693,0.7712418300653594,0.8125,0.8366013071895425
