Seed,Scheme,Approach,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
3,MCAR_0.8,pseudo_labels,80.0,0.5934065934065934,0.5799319727891157,0.4788732394366197,0.5942662779397473
3,MCAR_0.8,iterative_pseudo_labels,80.0,0.6153846153846154,0.5952380952380952,0.4444444444444444,0.5913508260447037
3,MAR1,naive,40.0,0.6703296703296703,0.6530612244897959,0.5454545454545454,0.7235179786200194
3,MAR1,pseudo_labels,40.0,0.5824175824175825,0.5816326530612245,0.5581395348837209,0.5996112730806609
3,MAR1,iterative_pseudo_labels,40.0,0.6043956043956044,0.5918367346938775,0.5,0.6214771622934889
3,MAR2,naive,24.07,0.6813186813186813,0.6785714285714286,0.6506024096385542,0.705539358600583
3,MAR2,pseudo_labels,24.07,0.7472527472527473,0.7414965986394557,0.7088607594936709,0.7677356656948493
3,MAR2,iterative_pseudo_labels,24.07,0.7692307692307693,0.7636054421768708,0.7341772151898734,0.7847424684159378
3,MNAR,naive,17.78,0.6373626373626373,0.6377551020408163,0.6206896551724138,0.6851311953352769
3,MNAR,pseudo_labels,17.78,0.6703296703296703,0.6666666666666667,0.6341463414634146,0.7468415937803693
3,MNAR,iterative_pseudo_labels,17.78,0.6703296703296703,0.6666666666666667,0.6341463414634146,0.7468415937803693
4,None,Oracle,0.0,0.6813186813186813,0.6700680272108843,0.6027397260273972,0.6666666666666667
4,MCAR_0.2,naive,21.48,0.7362637362637363,0.7363945578231292,0.7209302325581395,0.7968901846452867
4,MCAR_0.2,pseudo_labels,21.48,0.7032967032967034,0.7006802721088435,0.6746987951807228,0.7604470359572401
4,MCAR_0.2,iterative_pseudo_labels,21.48,0.7032967032967034,0.7006802721088435,0.6746987951807228,0.7604470359572401
4,MCAR_0.5,naive,52.59,0.6593406593406593,0.6513605442176871,0.5974025974025974,0.7060252672497571
4,MCAR_0.5,pseudo_labels,52.59,0.7252747252747253,0.7142857142857142,0.6575342465753424,0.7215743440233235
4,MCAR_0.5,iterative_pseudo_labels,52.59,0.7362637362637363,0.7261904761904762,0.6756756756756757,0.7215743440233235
4,MCAR_0.8,naive,79.63,0.6373626373626373,0.6258503401360545,0.547945205479452,0.6506316812439261
4,MCAR_0.8,pseudo_labels,79.63,0.6263736263736264,0.6156462585034013,0.5405405405405406,0.6569484936831875
4,MCAR_0.8,iterative_pseudo_labels,79.63,0.6923076923076923,0.6870748299319728,0.65,0.6997084548104956
4,MAR1,naive,50.0,0.6703296703296703,0.6598639455782314,0.5945945945945946,0.7079689018464529
4,MAR1,pseudo_labels,50.0,0.7142857142857143,0.7074829931972789,0.6666666666666666,0.6807580174927114
4,MAR1,iterative_pseudo_labels,50.0,0.7142857142857143,0.7091836734693877,0.675,0.7701652089407192
4,MAR2,naive,23.7,0.7912087912087912,0.7874149659863946,0.7654320987654321,0.7852283770651117
4,MAR2,pseudo_labels,23.7,0.6813186813186813,0.6785714285714286,0.6506024096385542,0.762390670553936
4,MAR2,iterative_pseudo_labels,23.7,0.7142857142857143,0.7108843537414966,0.6829268292682927,0.7604470359572401
4,MNAR,naive,12.59,0.6703296703296703,0.6581632653061225,0.5833333333333334,0.7006802721088434
4,MNAR,pseudo_labels,12.59,0.6923076923076923,0.6819727891156463,0.6216216216216216,0.7137998056365403
4,MNAR,iterative_pseudo_labels,12.59,0.6923076923076923,0.6819727891156463,0.6216216216216216,0.7137998056365403
5,None,Oracle,0.0,0.7142857142857143,0.7091836734693877,0.675,0.7507288629737608
5,MCAR_0.2,naive,24.44,0.7252747252747253,0.7193877551020409,0.6835443037974683,0.7546161321671525
5,MCAR_0.2,pseudo_labels,24.44,0.7472527472527473,0.739795918367347,0.7012987012987013,0.7546161321671526
5,MCAR_0.2,iterative_pseudo_labels,24.44,0.7472527472527473,0.739795918367347,0.7012987012987013,0.7546161321671526
5,MCAR_0.5,naive,51.11,0.7362637362637363,0.7295918367346939,0.6923076923076923,0.7638483965014577
5,MCAR_0.5,pseudo_labels,51.11,0.7582417582417582,0.7465986394557823,0.6944444444444444,0.7964042759961127
5,MCAR_0.5,iterative_pseudo_labels,51.11,0.7472527472527473,0.7346938775510203,0.676056338028169,0.771622934888241
5,MCAR_0.8,naive,79.63,0.6923076923076923,0.6785714285714286,0.6,0.73955296404276
5,MCAR_0.8,pseudo_labels,79.63,0.6373626373626373,0.6156462585034014,0.45901639344262296,0.7555879494655005
5,MCAR_0.8,iterative_pseudo_labels,79.63,0.6373626373626373,0.6122448979591837,0.42105263157894735,0.7730806608357629
5,MAR1,naive,32.59,0.7692307692307693,0.7636054421768708,0.7341772151898734,0.7886297376093295
5,MAR1,pseudo_labels,32.59,0.7472527472527473,0.7329931972789117,0.6666666666666666,0.7570456754130224
5,MAR1,iterative_pseudo_labels,32.59,0.7362637362637363,0.7244897959183674,0.6666666666666666,0.7249757045675413
