Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
2,MAR1,self_training,1.0,LogisticRegression,47.12,0.8571428571428571,0.8611111111111112,0.8387096774193549,0.9248366013071895
2,MAR1,self_training,1.0,RandomForestClassifier,47.12,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.9346405228758169
2,MAR1,self_training,1.0,XGBClassifier,47.12,0.8285714285714286,0.826797385620915,0.8421052631578947,0.8137254901960784
2,MAR1,label_propagation,,,47.12,0.7428571428571429,0.7483660130718954,0.6896551724137931,0.7810457516339869
2,MAR2,naive,,,45.19,0.9428571428571428,0.9428104575163399,0.9444444444444444,0.9411764705882353
2,MAR2,self_training,1.0,SVC,45.19,0.8,0.8022875816993464,0.7878787878787878,0.8464052287581699
2,MAR2,self_training,1.0,LogisticRegression,45.19,0.8,0.8022875816993464,0.7878787878787878,0.8758169934640523
2,MAR2,self_training,1.0,RandomForestClassifier,45.19,0.8571428571428571,0.857843137254902,0.8571428571428571,0.872549019607843
2,MAR2,self_training,1.0,XGBClassifier,45.19,0.8,0.8006535947712419,0.8,0.892156862745098
2,MAR2,label_propagation,,,45.19,0.7428571428571429,0.7467320261437909,0.7096774193548387,0.8562091503267973
2,MNAR,naive,,,50.0,0.8571428571428571,0.857843137254902,0.8571428571428571,0.8431372549019608
2,MNAR,self_training,1.0,SVC,50.0,0.8,0.8022875816993464,0.7878787878787878,0.892156862745098
2,MNAR,self_training,1.0,LogisticRegression,50.0,0.7714285714285715,0.772875816993464,0.7647058823529411,0.8660130718954248
2,MNAR,self_training,1.0,RandomForestClassifier,50.0,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.9150326797385621
2,MNAR,self_training,1.0,XGBClassifier,50.0,0.7714285714285715,0.7745098039215685,0.75,0.8496732026143791
2,MNAR,label_propagation,,,50.0,0.6857142857142857,0.6944444444444444,0.56,0.8562091503267973
3,None,Oracle,,,0.0,0.7714285714285715,0.772875816993464,0.7647058823529411,0.8594771241830066
3,MCAR_0.2,naive,,,22.12,0.7714285714285715,0.772875816993464,0.7647058823529411,0.9248366013071895
3,MCAR_0.2,self_training,1.0,SVC,22.12,0.7428571428571429,0.7401960784313726,0.7692307692307693,0.8496732026143791
3,MCAR_0.2,self_training,1.0,LogisticRegression,22.12,0.7714285714285715,0.772875816993464,0.7647058823529411,0.8594771241830065
3,MCAR_0.2,self_training,1.0,RandomForestClassifier,22.12,0.7428571428571429,0.738562091503268,0.7804878048780488,0.803921568627451
3,MCAR_0.2,self_training,1.0,XGBClassifier,22.12,0.8,0.7990196078431373,0.8108108108108109,0.8627450980392156
3,MCAR_0.2,label_propagation,,,22.12,0.7714285714285715,0.772875816993464,0.7647058823529411,0.8888888888888888
3,MCAR_0.5,naive,,,50.0,0.7428571428571429,0.7450980392156863,0.7272727272727273,0.9150326797385621
3,MCAR_0.5,self_training,1.0,SVC,50.0,0.8285714285714286,0.826797385620915,0.8421052631578947,0.8954248366013071
