Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
8,MCAR_0.5,naive,,,36.67,0.7142857142857143,0.7090909090909091,0.75,0.7909090909090909
8,MCAR_0.5,self_training,1.0,SVC,36.67,0.47619047619047616,0.4818181818181818,0.42105263157894735,0.4818181818181818
8,MCAR_0.5,self_training,1.0,LogisticRegression,36.67,0.7619047619047619,0.759090909090909,0.782608695652174,0.9090909090909092
8,MCAR_0.5,self_training,1.0,RandomForestClassifier,36.67,0.9047619047619048,0.9,0.9166666666666666,0.8727272727272728
8,MCAR_0.5,self_training,1.0,XGBClassifier,36.67,0.6666666666666666,0.6636363636363636,0.6956521739130435,0.7363636363636363
8,MCAR_0.5,label_propagation,,,36.67,0.5238095238095238,0.5363636363636364,0.375,0.6636363636363637
8,MCAR_0.8,naive,,,76.67,0.6666666666666666,0.6681818181818182,0.6666666666666666,0.7999999999999999
8,MCAR_0.8,self_training,1.0,SVC,76.67,0.5714285714285714,0.5727272727272728,0.5714285714285714,0.6727272727272727
8,MCAR_0.8,self_training,1.0,LogisticRegression,76.67,0.6190476190476191,0.6090909090909091,0.6923076923076923,0.7727272727272727
8,MCAR_0.8,self_training,1.0,RandomForestClassifier,76.67,0.9047619047619048,0.9,0.9166666666666666,0.8727272727272728
8,MCAR_0.8,self_training,1.0,XGBClassifier,76.67,0.6666666666666666,0.6772727272727272,0.5882352941176471,0.7272727272727273
8,MCAR_0.8,label_propagation,,,76.67,0.5238095238095238,0.5454545454545454,0.16666666666666666,0.6909090909090909
8,MAR1,naive,,,55.0,0.5714285714285714,0.5772727272727273,0.5263157894736842,0.6727272727272727
8,MAR1,self_training,1.0,SVC,55.0,0.8095238095238095,0.8090909090909091,0.8181818181818182,0.8181818181818181
8,MAR1,self_training,1.0,LogisticRegression,55.0,0.7619047619047619,0.759090909090909,0.782608695652174,0.8363636363636364
8,MAR1,self_training,1.0,RandomForestClassifier,55.0,0.7619047619047619,0.7636363636363637,0.7619047619047619,0.8454545454545455
8,MAR1,self_training,1.0,XGBClassifier,55.0,0.7142857142857143,0.7090909090909091,0.75,0.7818181818181817
8,MAR1,label_propagation,,,55.0,0.47619047619047616,0.4954545454545455,0.15384615384615385,0.509090909090909
8,MAR2,naive,,,55.0,0.6666666666666666,0.65,0.7586206896551724,0.790909090909091
8,MAR2,self_training,1.0,SVC,55.0,0.5238095238095238,0.5,0.6875,0.5818181818181818
8,MAR2,self_training,1.0,LogisticRegression,55.0,0.7142857142857143,0.7136363636363636,0.7272727272727273,0.7363636363636363
8,MAR2,self_training,1.0,RandomForestClassifier,55.0,0.8095238095238095,0.8045454545454545,0.8333333333333334,0.8909090909090909
8,MAR2,self_training,1.0,XGBClassifier,55.0,0.8095238095238095,0.8090909090909091,0.8181818181818182,0.8727272727272728
8,MAR2,label_propagation,,,55.0,0.6190476190476191,0.6318181818181818,0.5,0.7181818181818183
8,MNAR,naive,,,51.67,0.7142857142857143,0.7227272727272727,0.6666666666666666,0.7545454545454544
8,MNAR,self_training,1.0,SVC,51.67,0.5714285714285714,0.5727272727272728,0.5714285714285714,0.5454545454545454
8,MNAR,self_training,1.0,LogisticRegression,51.67,0.38095238095238093,0.38636363636363635,0.3157894736842105,0.5181818181818182
8,MNAR,self_training,1.0,RandomForestClassifier,51.67,0.7619047619047619,0.7636363636363637,0.7619047619047619,0.7090909090909091
8,MNAR,self_training,1.0,XGBClassifier,51.67,0.6666666666666666,0.6545454545454545,0.7407407407407407,0.6727272727272726
8,MNAR,label_propagation,,,51.67,0.6666666666666666,0.6818181818181819,0.5333333333333333,0.8363636363636364
9,None,Oracle,,,0.0,0.8571428571428571,0.8590909090909091,0.8571428571428571,0.8909090909090909
9,MCAR_0.2,naive,,,18.33,0.7142857142857143,0.7227272727272727,0.6666666666666666,0.8818181818181818
9,MCAR_0.2,self_training,1.0,SVC,18.33,0.6666666666666666,0.6727272727272727,0.631578947368421,0.7454545454545455
9,MCAR_0.2,self_training,1.0,LogisticRegression,18.33,0.6666666666666666,0.6727272727272727,0.631578947368421,0.8363636363636363
9,MCAR_0.2,self_training,1.0,RandomForestClassifier,18.33,0.8571428571428571,0.8590909090909091,0.8571428571428571,0.8909090909090909
9,MCAR_0.2,self_training,1.0,XGBClassifier,18.33,0.8095238095238095,0.8136363636363637,0.8,0.9727272727272728
9,MCAR_0.2,label_propagation,,,18.33,0.6190476190476191,0.6318181818181818,0.5,0.6909090909090909
9,MCAR_0.5,naive,,,60.0,0.7142857142857143,0.7090909090909091,0.75,0.7272727272727273
9,MCAR_0.5,self_training,1.0,SVC,60.0,0.7619047619047619,0.7681818181818182,0.7368421052631579,0.8363636363636363
9,MCAR_0.5,self_training,1.0,LogisticRegression,60.0,0.6190476190476191,0.6272727272727273,0.5555555555555556,0.6545454545454545
9,MCAR_0.5,self_training,1.0,RandomForestClassifier,60.0,0.7142857142857143,0.7181818181818183,0.7,0.8090909090909091
9,MCAR_0.5,self_training,1.0,XGBClassifier,60.0,0.7619047619047619,0.7727272727272727,0.7058823529411765,0.8
9,MCAR_0.5,label_propagation,,,60.0,0.5238095238095238,0.5454545454545454,0.16666666666666666,0.5454545454545454
9,MCAR_0.8,naive,,,75.0,0.6190476190476191,0.6136363636363636,0.6666666666666666,0.6000000000000001
9,MCAR_0.8,self_training,1.0,SVC,75.0,0.6190476190476191,0.6181818181818182,0.6363636363636364,0.5636363636363636
9,MCAR_0.8,self_training,1.0,LogisticRegression,75.0,0.5238095238095238,0.5227272727272727,0.5454545454545454,0.49999999999999994
9,MCAR_0.8,self_training,1.0,RandomForestClassifier,75.0,0.8571428571428571,0.8590909090909091,0.8571428571428571,0.8909090909090909
