Seed,Scheme,Approach,w1,b1,w2,b2,wx,wy,by,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC,Imputation_score
0,MCAR_0.5,label_propagation,,,,,,,,,,58.06,0.6904761904761905,0.6931818181818181,0.6829268292682927,0.7181818181818183,"[0.6025641025641025, 0.6258741258741258, 0.5629370629370629, 0.5559440559440559, 0.5617715617715617, 0.5594405594405594, 0.5594405594405594, 0.5827505827505828, 0.5675990675990676, 0.5675990675990676, 0.5675990675990676, 0.5675990675990676, 0.5675990675990676, 0.5804195804195804, 0.5652680652680653, 0.5652680652680653, 0.5652680652680653, 0.578088578088578, 0.578088578088578, 0.578088578088578, 0.578088578088578, 0.578088578088578, 0.578088578088578, 0.578088578088578, 0.578088578088578, 0.578088578088578, 0.578088578088578]"
0,MCAR_0.8,naive,,,,,,,,,,79.84,0.6666666666666666,0.6613636363636364,0.7083333333333334,0.6818181818181818,[]
0,MCAR_0.8,self_training,,,,,,,,1.0,SVC,79.84,0.5238095238095238,0.525,0.5238095238095238,0.6431818181818182,"[1.0, 1.0, 0.875, 0.6333333333333333, 0.6, 0.6666666666666666, 0.6458333333333333, 0.6904761904761905, 0.6666666666666666, 0.6, 0.5454545454545454, 0.5419580419580419, 0.5384615384615384, 0.5358974358974359, 0.5339366515837104, 0.5634920634920635, 0.5607142857142857, 0.5285714285714286, 0.5539772727272727, 0.5767263427109974, 0.5720823798627002, 0.5916666666666667, 0.5657142857142857, 0.5626086956521739, 0.56, 0.5769230769230769, 0.5925925925925926, 0.6071428571428571, 0.6035714285714285, 0.6167964404894327, 0.6129032258064516, 0.6094819159335289, 0.6064516129032258, 0.603030303030303, 0.6, 0.5833333333333334, 0.5675675675675675, 0.5658350658350658, 0.5642715886618326, 0.5628535512256443, 0.5611210494931425, 0.5595575723199093, 0.5582655826558266, 0.5455486542443064, 0.5333993072736269, 0.521780303030303, 0.521286231884058, 0.5208333333333334, 0.5102040816326531]"
0,MCAR_0.8,self_training,,,,,,,,1.0,LogisticRegression,79.84,0.6666666666666666,0.6636363636363636,0.6956521739130435,0.7147727272727272,"[1.0, 0.8333333333333333, 0.8, 0.8333333333333333, 0.8125, 0.8, 0.675, 0.6333333333333333, 0.6753246753246753, 0.7083333333333333, 0.641025641025641, 0.6714285714285715, 0.6547619047619048, 0.6794871794871795, 0.6666666666666666, 0.6875, 0.6770833333333333, 0.695046439628483, 0.711111111111111, 0.7255639097744361, 0.7142857142857143, 0.7272727272727273, 0.7391304347826086, 0.7083333333333334, 0.7003205128205128, 0.6934523809523809, 0.7048275862068966, 0.7153846153846153, 0.7071428571428571, 0.7, 0.6774193548387096, 0.6720430107526881, 0.6819852941176471, 0.6764705882352942, 0.6571428571428571, 0.6528957528957529, 0.6622807017543859, 0.6711711711711712, 0.6671061305207646, 0.6754385964912281, 0.6708333333333334, 0.6786727169597278, 0.6628787878787878, 0.6478036175710595, 0.6556324110671936, 0.6521739130434783, 0.6595744680851063, 0.656317846287451, 0.6428571428571428]"
0,MCAR_0.8,self_training,,,,,,,,1.0,RandomForestClassifier,79.84,0.6904761904761905,0.6863636363636363,0.723404255319149,0.7147727272727272,"[0.5, 0.5, 0.5, 0.6333333333333333, 0.7083333333333333, 0.6666666666666666, 0.7142857142857143, 0.75, 0.725, 0.7, 0.6833333333333333, 0.7097902097902098, 0.7321428571428572, 0.7512820512820513, 0.7008928571428572, 0.7196078431372549, 0.6770833333333333, 0.6666666666666666, 0.6583333333333333, 0.65, 0.6431818181818182, 0.6594202898550725, 0.6742424242424242, 0.6460869565217391, 0.6602564102564102, 0.6547619047619048, 0.6483516483516484, 0.6609195402298851, 0.6551724137931034, 0.6501668520578421, 0.6291666666666667, 0.6094819159335289, 0.6213235294117647, 0.6176470588235294, 0.6143790849673203, 0.5972972972972973, 0.5811403508771931, 0.5791666666666666, 0.5899802241265656, 0.5875547217010632, 0.5976190476190476, 0.6072036301758366, 0.6163419913419914, 0.6250645994832041, 0.633399209486166, 0.6304347826086957, 0.6382978723404256, 0.625, 0.6326530612244898]"
0,MCAR_0.8,self_training,,,,,,,,1.0,XGBClassifier,79.84,0.6666666666666666,0.6659090909090909,0.6818181818181818,0.7147727272727272,"[0.5, 0.8333333333333333, 0.875, 0.8333333333333333, 0.7083333333333333, 0.6666666666666666, 0.7142857142857143, 0.625, 0.6666666666666666, 0.7, 0.7272727272727273, 0.7097902097902098, 0.7321428571428572, 0.7142857142857143, 0.7008928571428572, 0.6875, 0.6470588235294118, 0.6666666666666666, 0.6583333333333333, 0.6515151515151515, 0.620137299771167, 0.6157894736842104, 0.6095238095238096, 0.6058201058201058, 0.6217532467532467, 0.6160714285714286, 0.6303448275862069, 0.6435897435897435, 0.6559139784946236, 0.6501668520578421, 0.6614583333333333, 0.6720430107526881, 0.6516544117647058, 0.6324675324675324, 0.6285714285714286, 0.6388888888888888, 0.6486486486486487, 0.6448371448371448, 0.6410256410256411, 0.6375859912445279, 0.6341463414634146, 0.6310266591038003, 0.6396103896103896, 0.6250645994832041, 0.633399209486166, 0.6306818181818181, 0.6277173913043479, 0.6145833333333333, 0.6122448979591837]"
0,MCAR_0.8,label_propagation,,,,,,,,,,79.84,0.5952380952380952,0.5863636363636364,0.6666666666666666,0.6749999999999999,"[0.4993877551020408, 0.5991836734693878, 0.5681632653061225, 0.5171428571428571, 0.526734693877551, 0.5563265306122449, 0.5357142857142857, 0.5657142857142857, 0.5857142857142856, 0.5857142857142856, 0.5857142857142856, 0.5957142857142856, 0.6057142857142856, 0.6057142857142856, 0.6057142857142856, 0.5955102040816327, 0.6155102040816327, 0.6255102040816326, 0.6153061224489795, 0.6153061224489795, 0.6153061224489795, 0.6153061224489795, 0.6253061224489795, 0.6353061224489795, 0.6353061224489795, 0.6353061224489795, 0.6353061224489795, 0.6353061224489795, 0.6251020408163266, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6148979591836734, 0.6248979591836734, 0.6348979591836734, 0.6348979591836734, 0.6246938775510205, 0.6246938775510205, 0.6346938775510205, 0.6346938775510205, 0.6346938775510205, 0.6346938775510205, 0.6346938775510205, 0.6346938775510205, 0.6346938775510205, 0.6346938775510205]"
0,MAR1,naive,1.0,0.0,,,,,,,,52.42,0.5714285714285714,0.5704545454545455,0.5909090909090909,0.575,[]
0,MAR1,self_training,1.0,0.0,,,,,,1.0,SVC,52.42,0.5952380952380952,0.5931818181818183,0.6222222222222222,0.6545454545454545,"[1.0, 0.8333333333333333, 0.5, 0.5, 0.5, 0.5857142857142856, 0.6458333333333333, 0.6904761904761905, 0.6753246753246753, 0.6515151515151515, 0.641025641025641, 0.6714285714285715, 0.6625, 0.6871657754010696, 0.6794258373205742, 0.6619433198380567, 0.6491228070175439, 0.6393188854489165, 0.631578947368421, 0.62531328320802, 0.6431818181818182, 0.6594202898550725, 0.6742424242424242, 0.6678321678321678, 0.6623376623376623, 0.6754122938530734, 0.6675862068965517, 0.6609195402298851, 0.6551724137931034, 0.6340378197997776, 0.6302083333333333, 0.640625]"
0,MAR1,self_training,1.0,0.0,,,,,,1.0,LogisticRegression,52.42,0.5476190476190477,0.5477272727272727,0.5581395348837209,0.5931818181818181,"[1.0, 1.0, 0.875, 0.6333333333333333, 0.5, 0.5, 0.5714285714285714, 0.5634920634920635, 0.5555555555555556, 0.6, 0.6363636363636364, 0.5833333333333334, 0.6153846153846154, 0.6076923076923078, 0.6018099547511313, 0.5941176470588235, 0.6180555555555556, 0.6111111111111112, 0.631578947368421, 0.6, 0.6190476190476191, 0.6363636363636364, 0.6521739130434783, 0.6460869565217391, 0.6602564102564102, 0.6733333333333333, 0.6483516483516484, 0.6609195402298851, 0.6726190476190477, 0.6835372636262513, 0.69375, 0.6875]"
