Seed,Scheme,Approach,sigma,w1,b1,w2,b2,wx,wy,by,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC,Imputation_score
0,MAR1,label_propagation,1.5,1.0,0.0,,,,,,51.92,0.7142857142857143,0.7222222222222222,0.6153846153846154,0.8562091503267975,"[0.5979310344827586, 0.6324137931034484, 0.6496551724137931]"
0,MAR1,label_propagation,2.0,1.0,0.0,,,,,,51.92,0.7142857142857143,0.7222222222222222,0.6153846153846154,0.8562091503267975,"[0.5979310344827586, 0.6324137931034484, 0.6496551724137931]"
0,MAR1,label_propagation,5.0,1.0,0.0,,,,,,51.92,0.7142857142857143,0.7222222222222222,0.6153846153846154,0.826797385620915,"[0.5979310344827586, 0.5979310344827586, 0.5979310344827586, 0.6151724137931035, 0.6324137931034484, 0.6324137931034484, 0.6324137931034484, 0.6324137931034484, 0.6324137931034484]"
0,MAR1,label_propagation,10.0,1.0,0.0,,,,,,51.92,0.7428571428571429,0.7401960784313726,0.7692307692307693,0.6699346405228758,"[0.6006896551724138, 0.6324137931034484, 0.646896551724138, 0.6813793103448276, 0.6613793103448276, 0.6958620689655173, 0.7303448275862069, 0.7303448275862069, 0.7303448275862069, 0.7303448275862069, 0.7475862068965518, 0.7475862068965518, 0.7475862068965518, 0.7475862068965518, 0.7475862068965518]"
0,MAR1,label_propagation,15.0,1.0,0.0,,,,,,51.92,0.8,0.7990196078431373,0.8108108108108109,0.8006535947712417,"[0.6006896551724138, 0.666896551724138, 0.6641379310344828, 0.6958620689655173, 0.7303448275862069, 0.7648275862068965, 0.7620689655172415, 0.7620689655172415, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862]"
0,MAR1,label_propagation,20.0,1.0,0.0,,,,,,51.92,0.7714285714285715,0.7712418300653594,0.7777777777777778,0.8104575163398693,"[0.6006896551724138, 0.666896551724138, 0.6813793103448276, 0.693103448275862, 0.710344827586207, 0.7620689655172415, 0.7620689655172415, 0.7620689655172415, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862, 0.7793103448275862, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311]"
0,MAR1,label_propagation,30.0,1.0,0.0,,,,,,51.92,0.7714285714285715,0.7712418300653594,0.7777777777777778,0.8104575163398693,"[0.6006896551724138, 0.666896551724138, 0.6613793103448276, 0.693103448275862, 0.710344827586207, 0.7620689655172415, 0.7620689655172415, 0.7793103448275862, 0.7793103448275862, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311]"
0,MAR1,label_propagation,40.0,1.0,0.0,,,,,,51.92,0.7714285714285715,0.7712418300653594,0.7777777777777778,0.8104575163398693,"[0.6006896551724138, 0.666896551724138, 0.6613793103448276, 0.693103448275862, 0.710344827586207, 0.7620689655172415, 0.7620689655172415, 0.7793103448275862, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311, 0.7965517241379311]"
0,MAR1,label_propagation,0.1,1.0,2.0,,,,,,85.58,0.4857142857142857,0.49836601307189543,0.1,0.42156862745098045,[]
0,MAR1,label_propagation,0.3,1.0,2.0,,,,,,85.58,0.4857142857142857,0.49836601307189543,0.1,0.42156862745098045,[]
0,MAR1,label_propagation,0.5,1.0,2.0,,,,,,85.58,0.4857142857142857,0.49836601307189543,0.1,0.5163398692810457,[0.5111111111111111]
0,MAR1,label_propagation,1.0,1.0,2.0,,,,,,85.58,0.6,0.6094771241830066,0.4166666666666667,0.627450980392157,"[0.5555555555555556, 0.6, 0.6111111111111112]"
0,MAR1,label_propagation,1.5,1.0,2.0,,,,,,85.58,0.6,0.6094771241830066,0.4166666666666667,0.627450980392157,"[0.5555555555555556, 0.6, 0.6111111111111112]"
0,MAR1,label_propagation,2.0,1.0,2.0,,,,,,85.58,0.6,0.6094771241830066,0.4166666666666667,0.627450980392157,"[0.5555555555555556, 0.6, 0.6111111111111112]"
